text|label
வி.ஹெச்.பி, பஜ்ரங் தள் மத ரீதியிலான பயங்கரவாத அமைப்புகள்: சி.ஐ.ஏ|இந்தியா
சுயநினைவற்ற நிலையில் பிரவீன் தொகாடியா மீட்பு: குஜராத்தில் பரபரப்பு|இந்தியா
குட்கா விவகாரத்தில் ஜெயலலிதா நடவடிக்கை எடுக்க விரும்பினார்: ராம மோகன ராவ் பேட்டி|தமிழ்நாடு
பாம்புடன் செல்ஃபி எடுத்த இளைஞர் உயிரிழப்பு|இந்தியா
95 கிமீ தொலைவில் ‘கஜா’ புயல் - 110 கிமீ வேகத்தில் காற்று வீசும்|தமிழ்நாடு
இதுவரை தமிழகத்தை மிரட்டிய புயல்கள் |தமிழ்நாடு
இலங்கை நாடாளுமன்றத்துக்கு கத்தியுடன் வந்த எம்.பி கைது|உலகம்
ஏடிஎம்-மில் பணம் இல்லை.. புது மாப்பிள்ளைக்காக நிதி திரட்டிய கிராம மக்கள்..!|இந்தியா
கேரளாவில் தலித் இளைஞர் ஆணவக் கொலையா ? |இந்தியா
10 சவரன் குறைந்ததால் தாலி கட்டும் நேரத்தில் தலைமறைவான மாப்பிள்ளை..!|தமிழ்நாடு
சசி தரூர் எழுதிய “நான் ஏன் இந்துவாக இருக்கிறேன்” புத்தகம் வெளியீடு|அரசியல்
தாலி கட்ற நேரத்துலயும் குட்காவா? மணமகனை உதறினார் மணமகள்!|இந்தியா
நீட் மசோதா: மத்திய அரசு மீது விஜயபாஸ்கர் புகார்|அரசியல்
தாலி கட்ற நேரத்துலயும் குட்காவா? மணமகனை உதறினார் மணமகள்!|இந்தியா
